@relation observations.arff

@attribute LOCALS numeric
@attribute DEREFERNCES numeric
@attribute GOTO numeric
@attribute INVOCATIONS numeric
@attribute THROWS numeric
@attribute FIELDS numeric
@attribute NEW numeric
@attribute STATEMENTS numeric
@attribute IF numeric
@attribute ASSIGNMENTS numeric
@attribute FIELDS_WRITTEN numeric
@attribute EQUAL numeric
@attribute class {hot,cold}

@data
35,11,4,13,0,11,1,30,4,22,5,2,?
101,20,7,40,0,20,5,73,7,54,6,3,?
101,20,7,39,0,20,5,72,7,54,6,3,?
101,20,7,39,0,20,5,72,7,54,6,3,?
101,20,7,38,0,20,5,71,7,54,6,3,?
56,17,7,19,0,17,2,46,7,33,6,3,?
56,17,7,18,0,17,2,45,7,33,6,3,?
56,17,7,18,0,17,2,45,7,33,6,3,?
56,17,7,17,0,17,2,44,7,33,6,3,?
16,9,4,5,0,9,0,19,4,13,5,2,?
82,18,7,32,0,18,4,62,7,45,6,3,?
82,18,7,31,0,18,4,61,7,45,6,3,?
82,18,7,31,0,18,4,61,7,45,6,3,?
82,18,7,30,0,18,4,60,7,45,6,3,?
37,15,7,11,0,15,1,35,7,24,6,3,?
37,15,7,10,0,15,1,34,7,24,6,3,?
37,15,7,10,0,15,1,34,7,24,6,3,?
37,15,7,9,0,15,1,33,7,24,6,3,?
35,10,4,13,0,10,1,29,4,21,4,2,?
101,19,7,40,0,19,5,72,7,53,5,3,?
101,19,7,39,0,19,5,71,7,53,5,3,?
101,19,7,39,0,19,5,71,7,53,5,3,?
101,19,7,38,0,19,5,70,7,53,5,3,?
56,16,7,19,0,16,2,45,7,32,5,3,?
56,16,7,18,0,16,2,44,7,32,5,3,?
56,16,7,18,0,16,2,44,7,32,5,3,?
56,16,7,17,0,16,2,43,7,32,5,3,?
16,8,4,5,0,8,0,18,4,12,4,2,?
82,17,7,32,0,17,4,61,7,44,5,3,?
82,17,7,31,0,17,4,60,7,44,5,3,?
82,17,7,31,0,17,4,60,7,44,5,3,?
82,17,7,30,0,17,4,59,7,44,5,3,?
37,14,7,11,0,14,1,34,7,23,5,3,?
37,14,7,10,0,14,1,33,7,23,5,3,?
37,14,7,10,0,14,1,33,7,23,5,3,?
37,14,7,9,0,14,1,32,7,23,5,3,?
6,2,2,2,0,2,0,7,2,3,0,2,?
8,3,2,3,0,3,0,9,2,4,0,2,?
4,2,2,0,0,2,0,5,2,2,0,2,?
6,3,2,1,0,3,0,7,2,3,0,2,?
4,3,0,1,0,2,0,5,0,2,2,0,?
5,2,0,1,0,1,0,4,0,2,1,0,?
4,2,1,0,0,1,0,4,1,1,0,0,?
10,4,3,2,0,3,0,10,3,4,0,2,?
12,5,3,3,0,4,0,12,3,5,0,2,?
8,4,3,0,0,3,0,8,3,3,0,2,?
10,5,3,1,0,4,0,10,3,4,0,2,?
4,2,1,0,0,1,0,4,1,1,0,0,?
10,4,3,2,0,3,0,10,3,4,0,2,?
17,7,3,4,0,6,0,15,3,8,1,2,?
8,4,3,0,0,3,0,8,3,3,0,2,?
15,7,3,2,0,6,0,13,3,7,1,2,?
4,2,1,0,0,1,0,4,1,1,0,0,?
40,6,3,14,0,5,4,28,3,16,0,2,?
654,52,7,210,0,51,44,354,7,276,0,2,?
641,52,7,204,0,51,43,347,7,271,0,2,?
641,52,7,204,0,51,43,347,7,271,0,2,?
628,52,7,198,0,51,42,340,7,266,0,2,?
641,52,7,204,0,51,43,347,7,271,0,2,?
628,52,7,198,0,51,42,340,7,266,0,2,?
628,52,7,198,0,51,42,340,7,266,0,2,?
615,52,7,192,0,51,41,333,7,261,0,2,?
641,52,7,204,0,51,43,347,7,271,0,2,?
628,52,7,198,0,51,42,340,7,266,0,2,?
628,52,7,198,0,51,42,340,7,266,0,2,?
615,52,7,192,0,51,41,333,7,261,0,2,?
628,52,7,198,0,51,42,340,7,266,0,2,?
615,52,7,192,0,51,41,333,7,261,0,2,?
615,52,7,192,0,51,41,333,7,261,0,2,?
602,52,7,186,0,51,40,326,7,256,0,2,?
38,6,3,12,0,5,4,26,3,15,0,2,?
652,52,7,208,0,51,44,352,7,275,0,2,?
639,52,7,202,0,51,43,345,7,270,0,2,?
639,52,7,202,0,51,43,345,7,270,0,2,?
626,52,7,196,0,51,42,338,7,265,0,2,?
639,52,7,202,0,51,43,345,7,270,0,2,?
626,52,7,196,0,51,42,338,7,265,0,2,?
626,52,7,196,0,51,42,338,7,265,0,2,?
613,52,7,190,0,51,41,331,7,260,0,2,?
639,52,7,202,0,51,43,345,7,270,0,2,?
626,52,7,196,0,51,42,338,7,265,0,2,?
626,52,7,196,0,51,42,338,7,265,0,2,?
613,52,7,190,0,51,41,331,7,260,0,2,?
626,52,7,196,0,51,42,338,7,265,0,2,?
613,52,7,190,0,51,41,331,7,260,0,2,?
613,52,7,190,0,51,41,331,7,260,0,2,?
600,52,7,184,0,51,40,324,7,255,0,2,?
2,2,0,0,0,0,0,3,0,0,0,0,?
0,4,0,0,0,4,0,5,0,4,4,0,?
2,1,0,1,0,0,0,3,0,0,0,0,?
18,7,0,1,0,5,0,12,0,8,4,0,?
3,2,0,0,0,1,0,3,0,1,0,0,?
6,2,0,0,0,1,0,4,0,2,0,0,?
6,2,0,0,0,1,0,4,0,2,0,0,?
4,3,0,0,0,3,0,5,0,4,2,0,?
2,1,0,1,0,0,0,3,0,0,0,0,?
6,3,0,1,0,0,0,5,0,0,0,0,?
0,0,0,0,0,0,0,1,0,0,0,0,?
8,2,0,2,0,1,0,5,0,3,0,0,?
2,1,0,1,0,0,0,3,0,0,0,0,?
2,1,0,1,0,0,0,3,0,0,0,0,?
1,1,0,1,0,1,0,3,0,1,0,0,?
3,1,0,1,0,1,1,4,0,2,1,0,?
2,1,0,1,0,0,0,3,0,0,0,0,?
23,4,3,6,0,3,3,19,2,9,2,0,?
14,3,1,4,0,2,2,12,1,6,2,0,?
3,0,0,1,0,0,1,3,0,1,0,0,?
4,2,0,0,0,1,0,3,0,1,0,0,?
10,4,1,0,0,2,0,7,1,3,0,1,?
20,6,1,1,0,4,0,11,1,7,0,1,?
6,3,0,1,0,0,0,5,0,0,0,0,?
0,0,0,0,0,0,0,1,0,0,0,0,?
14,4,0,3,0,1,0,9,0,4,0,0,?
19,1,0,6,1,0,2,11,0,7,0,0,?
14,4,0,3,0,1,0,9,0,4,0,0,?
19,1,0,6,1,0,2,11,0,7,0,0,?
59,3,2,22,0,0,2,32,1,22,0,1,?
59,3,1,22,0,0,2,31,1,22,0,1,?
98,3,5,26,0,0,3,51,3,37,0,1,?
93,3,4,25,0,0,3,48,3,35,0,1,?
65,3,1,21,0,0,3,37,1,28,0,0,?
16,6,0,5,0,5,0,12,0,5,0,0,?
18,4,1,9,0,4,0,15,0,10,2,0,?
16,1,0,5,1,0,2,10,0,6,0,0,?
2,1,0,1,0,0,0,3,0,0,0,0,?
5,3,0,1,0,1,0,5,0,1,1,0,?
4,2,0,0,0,1,0,3,0,1,0,0,?
15,3,0,3,0,2,1,9,0,5,0,0,?
13,6,0,0,0,3,0,8,0,5,1,0,?
24,8,3,0,0,3,0,15,2,8,1,0,?
6,3,1,0,0,0,0,6,1,1,0,0,?
3,2,0,1,0,1,0,4,0,1,1,0,?
4,3,0,0,0,1,0,4,0,1,1,0,?
4,2,0,0,0,1,0,3,0,1,0,0,?
13,4,0,0,0,2,0,8,0,5,1,0,?
27,5,3,0,0,2,0,16,2,10,1,0,?
7,2,1,0,0,0,0,6,1,2,0,0,?
32,7,3,0,0,2,0,18,2,10,1,0,?
11,4,1,0,0,0,0,8,1,2,0,0,?
2,2,0,0,0,1,0,3,0,1,1,0,?
4,2,0,0,0,1,0,3,0,1,0,0,?
13,1,0,5,0,0,1,8,0,5,0,0,?
4,3,0,0,0,1,0,4,0,1,1,0,?
18,4,3,5,0,2,0,13,2,5,0,1,?
17,4,2,4,0,2,0,11,2,5,0,1,?
18,4,1,5,0,2,0,11,1,5,0,1,?
15,2,0,6,0,1,1,10,0,6,0,0,?
16,3,0,6,0,1,1,11,0,6,0,0,?
5,2,0,1,0,1,1,5,0,2,1,0,?
8,4,0,0,0,1,0,5,0,2,0,0,?
8,5,0,0,0,1,0,6,0,2,0,0,?
16,4,3,0,0,1,0,11,2,5,0,0,?
5,2,1,0,0,0,0,5,1,1,0,0,?
113,33,5,19,0,28,4,70,4,52,13,2,?
113,33,4,19,0,28,4,69,4,52,13,2,?
93,31,5,11,0,26,3,59,4,43,13,2,?
93,31,4,11,0,26,3,58,4,43,13,2,?
111,32,5,18,0,27,4,68,4,51,13,2,?
111,32,4,18,0,27,4,67,4,51,13,2,?
91,30,5,10,0,25,3,57,4,42,13,2,?
91,30,4,10,0,25,3,56,4,42,13,2,?
100,30,4,18,0,26,4,63,3,46,13,1,?
100,30,3,18,0,26,4,62,3,46,13,1,?
80,28,4,10,0,24,3,52,3,37,13,1,?
80,28,3,10,0,24,3,51,3,37,13,1,?
8,1,1,1,0,0,0,6,1,3,0,0,?
33,6,6,5,0,5,0,23,5,13,2,1,?
134,25,17,19,0,24,0,78,14,50,5,3,?
120,21,13,17,0,20,0,67,11,44,3,2,?
118,22,17,17,0,21,0,71,14,45,4,3,?
104,18,13,15,0,17,0,60,11,39,2,2,?
147,28,18,22,0,27,0,85,15,55,5,4,?
133,24,14,20,0,23,0,74,12,49,3,3,?
131,25,18,20,0,24,0,78,15,50,4,4,?
117,21,14,18,0,20,0,67,12,44,2,3,?
119,22,15,16,0,21,0,70,13,45,5,3,?
105,18,11,14,0,17,0,59,10,39,3,2,?
103,19,15,14,0,18,0,63,13,40,4,3,?
89,15,11,12,0,14,0,52,10,34,2,2,?
132,25,16,19,0,24,0,77,14,50,5,4,?
118,21,12,17,0,20,0,66,11,44,3,3,?
116,22,16,17,0,21,0,70,14,45,4,4,?
102,18,12,15,0,17,0,59,11,39,2,3,?
126,24,17,18,0,23,0,74,14,47,5,3,?
112,20,13,16,0,19,0,63,11,41,3,2,?
110,21,17,16,0,20,0,67,14,42,4,3,?
96,17,13,14,0,16,0,56,11,36,2,2,?
139,27,18,21,0,26,0,81,15,52,5,4,?
125,23,14,19,0,22,0,70,12,46,3,3,?
123,24,18,19,0,23,0,74,15,47,4,4,?
109,20,14,17,0,19,0,63,12,41,2,3,?
111,21,15,15,0,20,0,66,13,42,5,3,?
97,17,11,13,0,16,0,55,10,36,3,2,?
95,18,15,13,0,17,0,59,13,37,4,3,?
81,14,11,11,0,13,0,48,10,31,2,2,?
124,24,16,18,0,23,0,73,14,47,5,4,?
110,20,12,16,0,19,0,62,11,41,3,3,?
108,21,16,16,0,20,0,66,14,42,4,4,?
94,17,12,14,0,16,0,55,11,36,2,3,?
124,22,16,17,0,21,0,71,13,45,3,3,?
110,18,12,15,0,17,0,60,10,39,1,2,?
108,19,16,15,0,18,0,64,13,40,2,3,?
94,15,12,13,0,14,0,53,10,34,0,2,?
137,25,17,20,0,24,0,78,14,50,3,4,?
123,21,13,18,0,20,0,67,11,44,1,3,?
121,22,17,18,0,21,0,71,14,45,2,4,?
107,18,13,16,0,17,0,60,11,39,0,3,?
109,19,14,14,0,18,0,63,12,40,3,3,?
95,15,10,12,0,14,0,52,9,34,1,2,?
93,16,14,12,0,15,0,56,12,35,2,3,?
79,12,10,10,0,11,0,45,9,29,0,2,?
122,22,15,17,0,21,0,70,13,45,3,4,?
108,18,11,15,0,17,0,59,10,39,1,3,?
106,19,15,15,0,18,0,63,13,40,2,4,?
92,15,11,13,0,14,0,52,10,34,0,3,?
116,21,16,16,0,20,0,67,13,42,3,3,?
102,17,12,14,0,16,0,56,10,36,1,2,?
100,18,16,14,0,17,0,60,13,37,2,3,?
86,14,12,12,0,13,0,49,10,31,0,2,?
129,24,17,19,0,23,0,74,14,47,3,4,?
115,20,13,17,0,19,0,63,11,41,1,3,?
113,21,17,17,0,20,0,67,14,42,2,4,?
99,17,13,15,0,16,0,56,11,36,0,3,?
101,18,14,13,0,17,0,59,12,37,3,3,?
87,14,10,11,0,13,0,48,9,31,1,2,?
85,15,14,11,0,14,0,52,12,32,2,3,?
71,11,10,9,0,10,0,41,9,26,0,2,?
114,21,15,16,0,20,0,66,13,42,3,4,?
100,17,11,14,0,16,0,55,10,36,1,3,?
98,18,15,14,0,17,0,59,13,37,2,4,?
84,14,11,12,0,13,0,48,10,31,0,3,?
121,21,15,17,0,20,0,69,12,44,3,2,?
107,17,11,15,0,16,0,58,9,38,1,1,?
105,18,15,15,0,17,0,62,12,39,2,2,?
91,14,11,13,0,13,0,51,9,33,0,1,?
134,24,16,20,0,23,0,76,13,49,3,3,?
120,20,12,18,0,19,0,65,10,43,1,2,?
118,21,16,18,0,20,0,69,13,44,2,3,?
104,17,12,16,0,16,0,58,10,38,0,2,?
106,18,13,14,0,17,0,61,11,39,3,2,?
92,14,9,12,0,13,0,50,8,33,1,1,?
90,15,13,12,0,14,0,54,11,34,2,2,?
76,11,9,10,0,10,0,43,8,28,0,1,?
119,21,14,17,0,20,0,68,12,44,3,3,?
105,17,10,15,0,16,0,57,9,38,1,2,?
103,18,14,15,0,17,0,61,12,39,2,3,?
89,14,10,13,0,13,0,50,9,33,0,2,?
113,20,15,16,0,19,0,65,12,41,3,2,?
99,16,11,14,0,15,0,54,9,35,1,1,?
97,17,15,14,0,16,0,58,12,36,2,2,?
83,13,11,12,0,12,0,47,9,30,0,1,?
126,23,16,19,0,22,0,72,13,46,3,3,?
112,19,12,17,0,18,0,61,10,40,1,2,?
110,20,16,17,0,19,0,65,13,41,2,3,?
96,16,12,15,0,15,0,54,10,35,0,2,?
98,17,13,13,0,16,0,57,11,36,3,2,?
84,13,9,11,0,12,0,46,8,30,1,1,?
82,14,13,11,0,13,0,50,11,31,2,2,?
68,10,9,9,0,9,0,39,8,25,0,1,?
111,20,14,16,0,19,0,64,12,41,3,3,?
97,16,10,14,0,15,0,53,9,35,1,2,?
95,17,14,14,0,16,0,57,12,36,2,3,?
81,13,10,12,0,12,0,46,9,30,0,2,?
19,2,2,3,0,1,0,12,2,7,0,0,?
63,23,8,2,0,22,0,36,7,26,6,0,?
167,42,10,2,0,36,0,82,9,70,9,0,?
149,38,10,2,0,34,0,75,9,63,9,0,?
146,40,10,2,0,35,0,73,9,61,9,0,?
128,36,10,2,0,33,0,66,9,54,9,0,?
57,20,8,1,0,19,0,32,7,22,3,0,?
161,39,10,1,0,33,0,78,9,66,6,0,?
143,35,10,1,0,31,0,71,9,59,6,0,?
140,37,10,1,0,32,0,69,9,57,6,0,?
122,33,10,1,0,30,0,62,9,50,6,0,?
63,22,7,3,0,21,0,35,7,26,6,0,?
167,41,9,3,0,35,0,81,9,70,9,0,?
149,37,9,3,0,33,0,74,9,63,9,0,?
146,39,9,3,0,34,0,72,9,61,9,0,?
128,35,9,3,0,32,0,65,9,54,9,0,?
57,19,7,2,0,18,0,31,7,22,3,0,?
161,38,9,2,0,32,0,77,9,66,6,0,?
143,34,9,2,0,30,0,70,9,59,6,0,?
140,36,9,2,0,31,0,68,9,57,6,0,?
122,32,9,2,0,29,0,61,9,50,6,0,?
47,17,6,2,0,16,0,27,6,19,4,0,?
151,36,8,2,0,30,0,73,8,63,7,0,?
133,32,8,2,0,28,0,66,8,56,7,0,?
130,34,8,2,0,29,0,64,8,54,7,0,?
112,30,8,2,0,27,0,57,8,47,7,0,?
41,14,6,1,0,13,0,23,6,15,1,0,?
145,33,8,1,0,27,0,69,8,59,4,0,?
127,29,8,1,0,25,0,62,8,52,4,0,?
124,31,8,1,0,26,0,60,8,50,4,0,?
106,27,8,1,0,24,0,53,8,43,4,0,?
107,21,5,0,0,15,0,50,5,43,1,0,?
89,17,5,0,0,13,0,43,5,36,1,0,?
86,19,5,0,0,14,0,41,5,34,1,0,?
68,15,5,0,0,12,0,34,5,27,1,0,?
57,21,7,2,0,20,0,33,6,24,6,0,?
161,40,9,2,0,34,0,79,8,68,9,0,?
143,36,9,2,0,32,0,72,8,61,9,0,?
140,38,9,2,0,33,0,70,8,59,9,0,?
122,34,9,2,0,31,0,63,8,52,9,0,?
51,18,7,1,0,17,0,29,6,20,3,0,?
155,37,9,1,0,31,0,75,8,64,6,0,?
137,33,9,1,0,29,0,68,8,57,6,0,?
134,35,9,1,0,30,0,66,8,55,6,0,?
116,31,9,1,0,28,0,59,8,48,6,0,?
57,20,6,3,0,19,0,32,6,24,6,0,?
161,39,8,3,0,33,0,78,8,68,9,0,?
143,35,8,3,0,31,0,71,8,61,9,0,?
140,37,8,3,0,32,0,69,8,59,9,0,?
122,33,8,3,0,30,0,62,8,52,9,0,?
51,17,6,2,0,16,0,28,6,20,3,0,?
155,36,8,2,0,30,0,74,8,64,6,0,?
137,32,8,2,0,28,0,67,8,57,6,0,?
134,34,8,2,0,29,0,65,8,55,6,0,?
116,30,8,2,0,27,0,58,8,48,6,0,?
41,15,5,2,0,14,0,24,5,17,4,0,?
145,34,7,2,0,28,0,70,7,61,7,0,?
127,30,7,2,0,26,0,63,7,54,7,0,?
124,32,7,2,0,27,0,61,7,52,7,0,?
106,28,7,2,0,25,0,54,7,45,7,0,?
35,12,5,1,0,11,0,20,5,13,1,0,?
139,31,7,1,0,25,0,66,7,57,4,0,?
121,27,7,1,0,23,0,59,7,50,4,0,?
118,29,7,1,0,24,0,57,7,48,4,0,?
100,25,7,1,0,22,0,50,7,41,4,0,?
51,19,6,2,0,18,0,30,5,22,6,0,?
155,38,8,2,0,32,0,76,7,66,9,0,?
137,34,8,2,0,30,0,69,7,59,9,0,?
134,36,8,2,0,31,0,67,7,57,9,0,?
116,32,8,2,0,29,0,60,7,50,9,0,?
45,16,6,1,0,15,0,26,5,18,3,0,?
149,35,8,1,0,29,0,72,7,62,6,0,?
131,31,8,1,0,27,0,65,7,55,6,0,?
128,33,8,1,0,28,0,63,7,53,6,0,?
110,29,8,1,0,26,0,56,7,46,6,0,?
51,18,5,3,0,17,0,29,5,22,6,0,?
155,37,7,3,0,31,0,75,7,66,9,0,?
137,33,7,3,0,29,0,68,7,59,9,0,?
134,35,7,3,0,30,0,66,7,57,9,0,?
116,31,7,3,0,28,0,59,7,50,9,0,?
45,15,5,2,0,14,0,25,5,18,3,0,?
149,34,7,2,0,28,0,71,7,62,6,0,?
131,30,7,2,0,26,0,64,7,55,6,0,?
128,32,7,2,0,27,0,62,7,53,6,0,?
110,28,7,2,0,25,0,55,7,46,6,0,?
35,13,4,2,0,12,0,21,4,15,4,0,?
139,32,6,2,0,26,0,67,6,59,7,0,?
121,28,6,2,0,24,0,60,6,52,7,0,?
118,30,6,2,0,25,0,58,6,50,7,0,?
100,26,6,2,0,23,0,51,6,43,7,0,?
29,10,4,1,0,9,0,17,4,11,1,0,?
133,29,6,1,0,23,0,63,6,55,4,0,?
115,25,6,1,0,21,0,56,6,48,4,0,?
112,27,6,1,0,22,0,54,6,46,4,0,?
94,23,6,1,0,20,0,47,6,39,4,0,?
10,6,0,1,0,2,0,8,0,2,2,0,?
4,2,0,0,0,1,0,3,0,1,0,0,?
4,2,0,0,0,1,0,3,0,1,0,0,?
8,2,0,2,0,0,1,6,0,1,0,0,?
9,3,0,3,0,3,3,10,0,6,3,0,?
9,5,0,1,0,1,0,7,0,1,1,0,?
22,7,1,3,0,2,0,13,1,6,0,1,?
50,7,4,12,0,2,2,28,3,14,0,3,?
37,7,2,8,0,2,1,20,2,10,0,2,?
64,5,3,23,0,1,3,36,2,25,0,2,?
45,4,1,17,0,0,2,25,1,17,0,1,?
13,3,1,1,0,0,0,8,1,3,0,1,?
11,3,1,1,0,0,0,7,1,2,0,1,?
9,3,1,3,0,0,0,8,1,1,0,0,?
79,8,6,24,0,5,3,44,6,29,0,4,?
126,10,11,39,0,7,6,70,10,47,0,7,?
115,9,11,35,0,6,5,64,10,42,0,7,?
70,7,9,21,0,4,3,43,7,25,0,5,?
111,10,10,34,0,7,4,62,9,42,0,6,?
100,9,10,30,0,6,3,56,9,37,0,6,?
55,7,8,16,0,4,1,35,6,20,0,4,?
68,7,6,20,0,4,2,38,6,24,0,4,?
115,9,11,35,0,6,5,64,10,42,0,7,?
104,8,11,31,0,5,4,58,10,37,0,7,?
59,6,9,17,0,3,2,37,7,20,0,5,?
100,9,10,30,0,6,3,56,9,37,0,6,?
89,8,10,26,0,5,2,50,9,32,0,6,?
44,6,8,12,0,3,0,29,6,15,0,4,?
23,5,4,6,0,2,0,17,3,7,0,2,?
30,6,3,7,0,3,0,19,3,10,0,2,?
39,8,4,8,0,5,0,24,4,14,0,3,?
38,6,4,9,1,3,1,24,4,13,0,3,?
7,1,2,1,0,0,0,6,1,2,0,0,?
8,1,1,2,0,0,0,5,1,2,0,0,?
14,4,1,2,0,2,0,9,1,5,0,1,?
15,4,1,3,0,2,0,9,1,4,0,1,?
38,4,7,9,0,2,1,26,4,14,0,4,?
47,4,6,11,0,2,2,29,4,16,0,4,?
20,2,3,4,0,0,1,14,2,7,0,2,?
33,4,6,8,0,2,1,23,4,12,0,4,?
42,4,5,10,0,2,2,26,4,14,0,4,?
15,2,2,3,0,0,1,11,2,5,0,2,?
29,5,0,8,0,0,2,17,0,9,0,0,?
4,2,0,0,0,1,0,3,0,1,0,0,?
5,3,0,0,0,1,0,4,0,1,1,0,?
4,2,0,0,0,1,0,3,0,1,0,0,?
9,3,0,3,0,3,3,10,0,6,3,0,?
2,1,0,1,0,0,0,3,0,0,0,0,?
4,2,0,2,0,2,0,5,0,2,0,0,?
0,0,0,0,0,0,0,1,0,0,0,0,?
6,1,3,1,0,1,0,7,2,2,0,0,?
2,1,1,0,0,1,0,3,1,1,0,0,?
0,0,0,1,0,0,0,2,0,0,0,0,?
1,1,0,1,0,0,0,3,0,0,0,0,?
6,3,0,1,0,0,0,5,0,0,0,0,?
0,0,0,1,0,0,0,2,0,0,0,0,?
2,1,0,1,0,0,0,3,0,0,0,0,?
59,7,9,13,0,6,4,40,7,23,1,5,?
58,7,9,12,0,6,4,39,7,23,1,5,?
57,6,9,12,0,5,4,38,7,22,1,5,?
56,6,9,11,0,5,4,37,7,22,1,5,?
55,6,7,12,0,5,4,35,6,21,1,4,?
54,6,7,11,0,5,4,34,6,21,1,4,?
56,6,9,12,0,5,4,38,7,22,1,5,?
55,6,9,11,0,5,4,37,7,22,1,5,?
54,5,9,11,0,4,4,36,7,21,1,5,?
53,5,9,10,0,4,4,35,7,21,1,5,?
52,5,7,11,0,4,4,33,6,20,1,4,?
51,5,7,10,0,4,4,32,6,20,1,4,?
45,5,9,9,0,4,3,33,7,17,0,5,?
44,5,9,8,0,4,3,32,7,17,0,5,?
43,4,9,8,0,3,3,31,7,16,0,5,?
42,4,9,7,0,3,3,30,7,16,0,5,?
41,4,7,8,0,3,3,28,6,15,0,4,?
40,4,7,7,0,3,3,27,6,15,0,4,?
42,4,9,8,0,3,3,31,7,16,0,5,?
41,4,9,7,0,3,3,30,7,16,0,5,?
40,3,9,7,0,2,3,29,7,15,0,5,?
39,3,9,6,0,2,3,28,7,15,0,5,?
38,3,7,7,0,2,3,26,6,14,0,4,?
37,3,7,6,0,2,3,25,6,14,0,4,?
19,2,3,4,0,1,2,15,2,8,0,1,?
18,2,3,3,0,1,2,14,2,8,0,1,?
6,2,0,2,0,1,0,6,0,2,0,0,?
6,4,0,1,0,2,0,6,0,2,2,0,?
9,6,0,1,0,3,0,8,0,3,3,0,?
4,2,0,2,0,1,0,5,0,1,0,0,?
3,0,0,1,0,0,1,3,0,1,0,0,?
6,2,0,1,0,0,0,4,0,1,0,0,?
5,3,0,1,0,1,0,5,0,1,1,0,?
21,6,0,2,0,4,0,12,0,8,0,0,?
35,7,3,2,0,4,0,20,2,13,0,0,?
7,2,1,0,0,0,0,6,1,2,0,0,?
40,9,3,2,0,4,0,22,2,13,0,0,?
11,4,1,0,0,0,0,8,1,2,0,0,?
0,0,0,0,0,0,0,1,0,0,0,0,?
6,1,3,1,0,1,0,7,2,2,0,0,?
2,1,1,0,0,1,0,3,1,1,0,0,?
0,0,0,1,0,0,0,2,0,0,0,0,?
1,1,0,1,0,0,0,3,0,0,0,0,?
6,3,0,1,0,0,0,5,0,0,0,0,?
0,0,0,1,0,0,0,2,0,0,0,0,?
2,1,0,1,0,0,0,3,0,0,0,0,?
32,8,0,10,0,5,1,20,0,14,5,0,?
4,2,0,0,0,1,0,3,0,1,0,0,?
6,2,0,1,0,1,0,4,0,2,0,0,?
4,3,0,0,0,1,0,4,0,1,1,0,?
4,3,0,0,0,1,0,4,0,1,1,0,?
2,1,1,1,0,0,0,4,0,0,0,0,?
6,2,0,1,0,1,0,5,0,2,0,0,?
7,5,0,0,0,2,0,6,0,2,2,0,?
46,5,3,19,0,3,3,35,3,17,0,3,?
64,6,8,26,0,4,3,48,7,26,1,6,?
64,5,8,26,0,3,3,47,7,25,0,6,?
60,5,7,24,0,3,3,44,6,23,0,5,?
53,5,6,21,0,3,3,40,5,20,0,4,?
49,5,5,20,0,3,3,38,4,19,0,4,?
42,4,3,16,0,2,3,31,2,16,0,2,?
32,4,3,14,0,2,1,26,3,11,0,3,?
50,5,8,21,0,3,1,39,7,20,1,6,?
50,4,8,21,0,2,1,38,7,19,0,6,?
46,4,7,19,0,2,1,35,6,17,0,5,?
39,4,6,16,0,2,1,31,5,14,0,4,?
35,4,5,15,0,2,1,29,4,13,0,4,?
28,3,3,11,0,1,1,22,2,10,0,2,?
36,2,1,15,0,1,1,22,1,14,1,1,?
36,1,1,15,0,0,1,21,1,13,0,1,?
0,1,0,0,0,1,0,2,0,1,1,0,?
2,1,0,1,0,0,0,3,0,0,0,0,?
52,1,0,51,0,0,0,53,0,0,0,0,?
36,2,5,12,0,1,4,26,3,13,0,3,?
31,2,3,10,0,1,4,22,2,12,0,2,?
20,2,1,7,0,1,2,14,1,8,0,1,?
4,1,1,1,0,0,0,5,0,1,0,0,?
4,1,1,1,0,0,0,5,0,1,0,0,?
37,8,6,4,0,4,4,27,4,16,2,0,?
24,5,4,3,0,3,3,19,3,11,2,0,?
13,3,1,3,0,2,2,11,1,6,2,0,?
3,0,0,1,0,0,1,3,0,1,0,0,?
4,2,1,0,0,0,0,4,1,0,0,0,?
11,2,3,2,0,0,0,8,3,2,0,2,?
19,4,4,2,0,2,0,12,4,5,0,3,?
56,13,7,3,0,6,0,29,7,19,0,3,?
87,21,10,4,0,9,0,43,9,30,0,3,?
75,16,11,3,0,8,0,40,9,26,0,3,?
74,16,10,3,0,8,0,39,9,26,0,3,?
44,8,8,2,0,5,0,26,7,15,0,3,?
26,5,5,2,0,3,0,16,5,8,0,3,?
5,2,2,0,0,0,0,5,2,0,0,1,?
4,2,0,0,0,1,0,3,0,1,0,0,?
4,2,0,1,0,0,0,4,0,0,0,0,?
6,3,0,1,0,0,0,5,0,0,0,0,?
2,1,0,1,0,0,0,3,0,0,0,0,?
42,6,3,8,0,4,1,24,2,19,0,0,?
8,1,1,0,0,1,0,6,1,4,0,0,?
5,2,0,2,0,1,0,5,0,2,0,0,?
5,4,0,0,0,1,1,6,0,5,1,0,?
2,1,0,1,0,0,0,3,0,0,0,0,?
11,2,0,4,0,0,1,8,0,3,0,0,?
2,1,0,0,0,1,0,2,0,1,0,0,?
2,1,0,0,0,1,0,2,0,1,0,0,?
0,2,0,0,0,2,0,3,0,2,2,0,?
5,2,0,1,0,1,1,5,0,2,1,0,?
12,4,0,0,0,1,0,7,0,4,0,0,?
10,5,0,0,0,1,0,7,0,3,0,0,?
13,4,3,0,0,1,0,10,2,4,0,0,?
5,2,1,0,0,0,0,5,1,1,0,0,?
33,4,3,4,0,1,2,19,2,14,0,0,?
8,1,1,0,0,0,1,6,1,4,0,0,?
10,5,0,3,0,3,0,9,0,4,3,0,?
32,7,4,10,0,0,2,26,3,9,0,2,?
30,7,4,9,0,0,2,25,3,9,0,2,?
21,5,3,5,0,0,1,17,2,6,0,1,?
