@relation observations_20.arff_clustered

@attribute Instance_number numeric
@attribute THROWS numeric
@attribute DEREFERNCES numeric
@attribute NEW numeric
@attribute STATEMENTS numeric
@attribute INVOCATIONS numeric
@attribute GOTO numeric
@attribute LOCALS numeric
@attribute EQUAL numeric
@attribute IF numeric
@attribute FIELDS_WRITTEN numeric
@attribute FIELDS numeric
@attribute ASSIGNMENTS numeric
@attribute class {hot,cold}
@attribute Cluster {cluster0,cluster1}

@data
3624,0,1,0,31,14,9,38,0,9,0,0,17,?,cluster1
3625,0,1,0,29,12,9,36,0,9,0,0,16,?,cluster1
3626,0,1,0,31,14,9,38,0,9,0,0,17,?,cluster1
3627,0,1,0,28,12,9,35,0,9,0,0,15,?,cluster1
3628,0,1,0,30,14,9,37,0,9,0,0,16,?,cluster1
3629,0,1,0,30,12,9,37,0,9,0,0,17,?,cluster1
3630,0,1,0,32,14,9,39,0,9,0,0,18,?,cluster1
3631,0,1,0,29,12,9,36,0,9,0,0,16,?,cluster1
3632,0,1,0,31,14,9,38,0,9,0,0,17,?,cluster1
3633,0,1,0,29,12,9,36,0,9,0,0,16,?,cluster1
3634,0,1,0,31,14,9,38,0,9,0,0,17,?,cluster1
3635,0,1,0,28,12,9,35,0,9,0,0,15,?,cluster1
3636,0,1,0,30,14,9,37,0,9,0,0,16,?,cluster1
3637,0,1,0,29,12,9,36,0,9,0,0,16,?,cluster1
3638,0,1,0,31,14,9,38,0,9,0,0,17,?,cluster1
3639,0,1,0,28,12,9,35,0,9,0,0,15,?,cluster1
3640,0,1,0,30,14,9,37,0,9,0,0,16,?,cluster1
3641,0,1,0,28,12,9,35,0,9,0,0,15,?,cluster1
3642,0,1,0,30,14,9,37,0,9,0,0,16,?,cluster1
3643,0,1,0,27,12,9,34,0,9,0,0,14,?,cluster1
3644,0,1,0,29,14,9,36,0,9,0,0,15,?,cluster1
3645,0,1,0,30,12,9,37,0,9,0,0,17,?,cluster1
3646,0,1,0,32,14,9,39,0,9,0,0,18,?,cluster1
3647,0,1,0,29,12,9,36,0,9,0,0,16,?,cluster1
3648,0,1,0,31,14,9,38,0,9,0,0,17,?,cluster1
3649,0,1,0,29,12,9,36,0,9,0,0,16,?,cluster1
3650,0,1,0,31,14,9,38,0,9,0,0,17,?,cluster1
3651,0,1,0,28,12,9,35,0,9,0,0,15,?,cluster1
3652,0,1,0,30,14,9,37,0,9,0,0,16,?,cluster1
3653,0,1,0,29,12,9,36,0,9,0,0,16,?,cluster1
3654,0,1,0,31,14,9,38,0,9,0,0,17,?,cluster1
3655,0,1,0,28,12,9,35,0,9,0,0,15,?,cluster1
3656,0,1,0,30,14,9,37,0,9,0,0,16,?,cluster1
3657,0,1,0,28,12,9,35,0,9,0,0,15,?,cluster1
3658,0,1,0,30,14,9,37,0,9,0,0,16,?,cluster1
3659,0,1,0,27,12,9,34,0,9,0,0,14,?,cluster1
3660,0,1,0,29,14,9,36,0,9,0,0,15,?,cluster1
3661,0,1,0,29,12,9,36,0,9,0,0,16,?,cluster1
3662,0,1,0,31,14,9,38,0,9,0,0,17,?,cluster1
3663,0,1,0,28,12,9,35,0,9,0,0,15,?,cluster1
3664,0,1,0,30,14,9,37,0,9,0,0,16,?,cluster1
3665,0,1,0,28,12,9,35,0,9,0,0,15,?,cluster1
3666,0,1,0,30,14,9,37,0,9,0,0,16,?,cluster1
3667,0,1,0,27,12,9,34,0,9,0,0,14,?,cluster1
3668,0,1,0,29,14,9,36,0,9,0,0,15,?,cluster1
3669,0,1,0,28,12,9,35,0,9,0,0,15,?,cluster1
3670,0,1,0,30,14,9,37,0,9,0,0,16,?,cluster1
3671,0,1,0,27,12,9,34,0,9,0,0,14,?,cluster1
3672,0,1,0,29,14,9,36,0,9,0,0,15,?,cluster1
3673,0,1,0,27,12,9,34,0,9,0,0,14,?,cluster1
3674,0,1,0,29,14,9,36,0,9,0,0,15,?,cluster1
3675,0,1,0,26,12,9,33,0,9,0,0,13,?,cluster1
3676,0,1,0,28,14,9,35,0,9,0,0,14,?,cluster1
3677,0,1,0,31,12,9,38,0,9,0,0,18,?,cluster1
3678,0,1,0,33,14,9,40,0,9,0,0,19,?,cluster1
3679,0,1,0,30,12,9,37,0,9,0,0,17,?,cluster1
3680,0,1,0,32,14,9,39,0,9,0,0,18,?,cluster1
3681,0,1,0,30,12,9,37,0,9,0,0,17,?,cluster1
3682,0,1,0,32,14,9,39,0,9,0,0,18,?,cluster1
3683,0,1,0,29,12,9,36,0,9,0,0,16,?,cluster1
3684,0,1,0,31,14,9,38,0,9,0,0,17,?,cluster1
3685,0,1,0,30,12,9,37,0,9,0,0,17,?,cluster1
3686,0,1,0,32,14,9,39,0,9,0,0,18,?,cluster1
3687,0,1,0,29,12,9,36,0,9,0,0,16,?,cluster1
3688,0,1,0,31,14,9,38,0,9,0,0,17,?,cluster1
3689,0,1,0,29,12,9,36,0,9,0,0,16,?,cluster1
3690,0,1,0,31,14,9,38,0,9,0,0,17,?,cluster1
3691,0,1,0,28,12,9,35,0,9,0,0,15,?,cluster1
3692,0,1,0,30,14,9,37,0,9,0,0,16,?,cluster1
3693,0,1,0,30,12,9,37,0,9,0,0,17,?,cluster1
3694,0,1,0,32,14,9,39,0,9,0,0,18,?,cluster1
3695,0,1,0,29,12,9,36,0,9,0,0,16,?,cluster1
3696,0,1,0,31,14,9,38,0,9,0,0,17,?,cluster1
3697,0,1,0,29,12,9,36,0,9,0,0,16,?,cluster1
3698,0,1,0,31,14,9,38,0,9,0,0,17,?,cluster1
3699,0,1,0,28,12,9,35,0,9,0,0,15,?,cluster1
3700,0,1,0,30,14,9,37,0,9,0,0,16,?,cluster1
3701,0,1,0,29,12,9,36,0,9,0,0,16,?,cluster1
3702,0,1,0,31,14,9,38,0,9,0,0,17,?,cluster1
3703,0,1,0,28,12,9,35,0,9,0,0,15,?,cluster1
3704,0,1,0,30,14,9,37,0,9,0,0,16,?,cluster1
3705,0,1,0,28,12,9,35,0,9,0,0,15,?,cluster1
3706,0,1,0,30,14,9,37,0,9,0,0,16,?,cluster1
3707,0,1,0,27,12,9,34,0,9,0,0,14,?,cluster1
3708,0,1,0,29,14,9,36,0,9,0,0,15,?,cluster1
3709,0,1,0,30,12,9,37,0,9,0,0,17,?,cluster1
3710,0,1,0,32,14,9,39,0,9,0,0,18,?,cluster1
3711,0,1,0,29,12,9,36,0,9,0,0,16,?,cluster1
3712,0,1,0,31,14,9,38,0,9,0,0,17,?,cluster1
3713,0,1,0,29,12,9,36,0,9,0,0,16,?,cluster1
3714,0,1,0,31,14,9,38,0,9,0,0,17,?,cluster1
3715,0,1,0,28,12,9,35,0,9,0,0,15,?,cluster1
3716,0,1,0,30,14,9,37,0,9,0,0,16,?,cluster1
3717,0,1,0,29,12,9,36,0,9,0,0,16,?,cluster1
3718,0,1,0,31,14,9,38,0,9,0,0,17,?,cluster1
3719,0,1,0,28,12,9,35,0,9,0,0,15,?,cluster1
3720,0,1,0,30,14,9,37,0,9,0,0,16,?,cluster1
3721,0,1,0,28,12,9,35,0,9,0,0,15,?,cluster1
3722,0,1,0,30,14,9,37,0,9,0,0,16,?,cluster1
3723,0,1,0,27,12,9,34,0,9,0,0,14,?,cluster1
3724,0,1,0,29,14,9,36,0,9,0,0,15,?,cluster1
3725,0,1,0,29,12,9,36,0,9,0,0,16,?,cluster1
3726,0,1,0,31,14,9,38,0,9,0,0,17,?,cluster1
3727,0,1,0,28,12,9,35,0,9,0,0,15,?,cluster1
3728,0,1,0,30,14,9,37,0,9,0,0,16,?,cluster1
3729,0,1,0,28,12,9,35,0,9,0,0,15,?,cluster1
3730,0,1,0,30,14,9,37,0,9,0,0,16,?,cluster1
3731,0,1,0,27,12,9,34,0,9,0,0,14,?,cluster1
3732,0,1,0,29,14,9,36,0,9,0,0,15,?,cluster1
3733,0,1,0,28,12,9,35,0,9,0,0,15,?,cluster1
3734,0,1,0,30,14,9,37,0,9,0,0,16,?,cluster1
3735,0,1,0,27,12,9,34,0,9,0,0,14,?,cluster1
3736,0,1,0,29,14,9,36,0,9,0,0,15,?,cluster1
3737,0,1,0,27,12,9,34,0,9,0,0,14,?,cluster1
3738,0,1,0,29,14,9,36,0,9,0,0,15,?,cluster1
3739,0,1,0,26,12,9,33,0,9,0,0,13,?,cluster1
3740,0,1,0,28,14,9,35,0,9,0,0,14,?,cluster1
3741,0,1,0,30,12,9,37,0,9,0,0,17,?,cluster1
3742,0,1,0,32,14,9,39,0,9,0,0,18,?,cluster1
3743,0,1,0,29,12,9,36,0,9,0,0,16,?,cluster1
3744,0,1,0,31,14,9,38,0,9,0,0,17,?,cluster1
3745,0,1,0,29,12,9,36,0,9,0,0,16,?,cluster1
3746,0,1,0,31,14,9,38,0,9,0,0,17,?,cluster1
3747,0,1,0,28,12,9,35,0,9,0,0,15,?,cluster1
3748,0,1,0,30,14,9,37,0,9,0,0,16,?,cluster1
3749,0,1,0,29,12,9,36,0,9,0,0,16,?,cluster1
3750,0,1,0,31,14,9,38,0,9,0,0,17,?,cluster1
3751,0,1,0,28,12,9,35,0,9,0,0,15,?,cluster1
3752,0,1,0,30,14,9,37,0,9,0,0,16,?,cluster1
3753,0,1,0,28,12,9,35,0,9,0,0,15,?,cluster1
3754,0,1,0,30,14,9,37,0,9,0,0,16,?,cluster1
3755,0,1,0,27,12,9,34,0,9,0,0,14,?,cluster1
3756,0,1,0,29,14,9,36,0,9,0,0,15,?,cluster1
3757,0,1,0,29,12,9,36,0,9,0,0,16,?,cluster1
3758,0,1,0,31,14,9,38,0,9,0,0,17,?,cluster1
3759,0,1,0,28,12,9,35,0,9,0,0,15,?,cluster1
3760,0,1,0,30,14,9,37,0,9,0,0,16,?,cluster1
3761,0,1,0,28,12,9,35,0,9,0,0,15,?,cluster1
3762,0,1,0,30,14,9,37,0,9,0,0,16,?,cluster1
3763,0,1,0,27,12,9,34,0,9,0,0,14,?,cluster1
3764,0,1,0,29,14,9,36,0,9,0,0,15,?,cluster1
3765,0,1,0,28,12,9,35,0,9,0,0,15,?,cluster1
3766,0,1,0,30,14,9,37,0,9,0,0,16,?,cluster1
3767,0,1,0,27,12,9,34,0,9,0,0,14,?,cluster1
3768,0,1,0,29,14,9,36,0,9,0,0,15,?,cluster1
3769,0,1,0,27,12,9,34,0,9,0,0,14,?,cluster1
3770,0,1,0,29,14,9,36,0,9,0,0,15,?,cluster1
3771,0,1,0,26,12,9,33,0,9,0,0,13,?,cluster1
3772,0,1,0,28,14,9,35,0,9,0,0,14,?,cluster1
3773,0,1,0,29,12,9,36,0,9,0,0,16,?,cluster1
3774,0,1,0,31,14,9,38,0,9,0,0,17,?,cluster1
3775,0,1,0,28,12,9,35,0,9,0,0,15,?,cluster1
3776,0,1,0,30,14,9,37,0,9,0,0,16,?,cluster1
3777,0,1,0,28,12,9,35,0,9,0,0,15,?,cluster1
3778,0,1,0,30,14,9,37,0,9,0,0,16,?,cluster1
3779,0,1,0,27,12,9,34,0,9,0,0,14,?,cluster1
3780,0,1,0,29,14,9,36,0,9,0,0,15,?,cluster1
3781,0,1,0,28,12,9,35,0,9,0,0,15,?,cluster1
3782,0,1,0,30,14,9,37,0,9,0,0,16,?,cluster1
3783,0,1,0,27,12,9,34,0,9,0,0,14,?,cluster1
3784,0,1,0,29,14,9,36,0,9,0,0,15,?,cluster1
3785,0,1,0,27,12,9,34,0,9,0,0,14,?,cluster1
3786,0,1,0,29,14,9,36,0,9,0,0,15,?,cluster1
3787,0,1,0,26,12,9,33,0,9,0,0,13,?,cluster1
3788,0,1,0,28,14,9,35,0,9,0,0,14,?,cluster1
3789,0,1,0,28,12,9,35,0,9,0,0,15,?,cluster1
3790,0,1,0,30,14,9,37,0,9,0,0,16,?,cluster1
3791,0,1,0,27,12,9,34,0,9,0,0,14,?,cluster1
3792,0,1,0,29,14,9,36,0,9,0,0,15,?,cluster1
3793,0,1,0,27,12,9,34,0,9,0,0,14,?,cluster1
3794,0,1,0,29,14,9,36,0,9,0,0,15,?,cluster1
3795,0,1,0,26,12,9,33,0,9,0,0,13,?,cluster1
3796,0,1,0,28,14,9,35,0,9,0,0,14,?,cluster1
3797,0,1,0,27,12,9,34,0,9,0,0,14,?,cluster1
3798,0,1,0,29,14,9,36,0,9,0,0,15,?,cluster1
3799,0,1,0,26,12,9,33,0,9,0,0,13,?,cluster1
3800,0,1,0,28,14,9,35,0,9,0,0,14,?,cluster1
3801,0,1,0,26,12,9,33,0,9,0,0,13,?,cluster1
3802,0,1,0,28,14,9,35,0,9,0,0,14,?,cluster1
3803,0,1,0,25,12,9,32,0,9,0,0,12,?,cluster1
3804,0,1,0,27,14,9,34,0,9,0,0,13,?,cluster1
3805,0,1,0,31,12,9,38,0,9,0,0,18,?,cluster1
3806,0,1,0,33,14,9,40,0,9,0,0,19,?,cluster1
3807,0,1,0,30,12,9,37,0,9,0,0,17,?,cluster1
3808,0,1,0,32,14,9,39,0,9,0,0,18,?,cluster1
3809,0,1,0,30,12,9,37,0,9,0,0,17,?,cluster1
3810,0,1,0,32,14,9,39,0,9,0,0,18,?,cluster1
3811,0,1,0,29,12,9,36,0,9,0,0,16,?,cluster1
3812,0,1,0,31,14,9,38,0,9,0,0,17,?,cluster1
3813,0,1,0,30,12,9,37,0,9,0,0,17,?,cluster1
3814,0,1,0,32,14,9,39,0,9,0,0,18,?,cluster1
3815,0,1,0,29,12,9,36,0,9,0,0,16,?,cluster1
3816,0,1,0,31,14,9,38,0,9,0,0,17,?,cluster1
3817,0,1,0,29,12,9,36,0,9,0,0,16,?,cluster1
3818,0,1,0,31,14,9,38,0,9,0,0,17,?,cluster1
3819,0,1,0,28,12,9,35,0,9,0,0,15,?,cluster1
3820,0,1,0,30,14,9,37,0,9,0,0,16,?,cluster1
3821,0,1,0,30,12,9,37,0,9,0,0,17,?,cluster1
3822,0,1,0,32,14,9,39,0,9,0,0,18,?,cluster1
3823,0,1,0,29,12,9,36,0,9,0,0,16,?,cluster1
3824,0,1,0,31,14,9,38,0,9,0,0,17,?,cluster1
3825,0,1,0,29,12,9,36,0,9,0,0,16,?,cluster1
3826,0,1,0,31,14,9,38,0,9,0,0,17,?,cluster1
3827,0,1,0,28,12,9,35,0,9,0,0,15,?,cluster1
3828,0,1,0,30,14,9,37,0,9,0,0,16,?,cluster1
3829,0,1,0,29,12,9,36,0,9,0,0,16,?,cluster1
3830,0,1,0,31,14,9,38,0,9,0,0,17,?,cluster1
3831,0,1,0,28,12,9,35,0,9,0,0,15,?,cluster1
3832,0,1,0,30,14,9,37,0,9,0,0,16,?,cluster1
3833,0,1,0,28,12,9,35,0,9,0,0,15,?,cluster1
3834,0,1,0,30,14,9,37,0,9,0,0,16,?,cluster1
3835,0,1,0,27,12,9,34,0,9,0,0,14,?,cluster1
3836,0,1,0,29,14,9,36,0,9,0,0,15,?,cluster1
3837,0,1,0,30,12,9,37,0,9,0,0,17,?,cluster1
3838,0,1,0,32,14,9,39,0,9,0,0,18,?,cluster1
3839,0,1,0,29,12,9,36,0,9,0,0,16,?,cluster1
3840,0,1,0,31,14,9,38,0,9,0,0,17,?,cluster1
3841,0,1,0,29,12,9,36,0,9,0,0,16,?,cluster1
3842,0,1,0,31,14,9,38,0,9,0,0,17,?,cluster1
3843,0,1,0,28,12,9,35,0,9,0,0,15,?,cluster1
3844,0,1,0,30,14,9,37,0,9,0,0,16,?,cluster1
3845,0,1,0,29,12,9,36,0,9,0,0,16,?,cluster1
3846,0,1,0,31,14,9,38,0,9,0,0,17,?,cluster1
3847,0,1,0,28,12,9,35,0,9,0,0,15,?,cluster1
3848,0,1,0,30,14,9,37,0,9,0,0,16,?,cluster1
3849,0,1,0,28,12,9,35,0,9,0,0,15,?,cluster1
3850,0,1,0,30,14,9,37,0,9,0,0,16,?,cluster1
3851,0,1,0,27,12,9,34,0,9,0,0,14,?,cluster1
3852,0,1,0,29,14,9,36,0,9,0,0,15,?,cluster1
3853,0,1,0,29,12,9,36,0,9,0,0,16,?,cluster1
3854,0,1,0,31,14,9,38,0,9,0,0,17,?,cluster1
3855,0,1,0,28,12,9,35,0,9,0,0,15,?,cluster1
3856,0,1,0,30,14,9,37,0,9,0,0,16,?,cluster1
3857,0,1,0,28,12,9,35,0,9,0,0,15,?,cluster1
3858,0,1,0,30,14,9,37,0,9,0,0,16,?,cluster1
3859,0,1,0,27,12,9,34,0,9,0,0,14,?,cluster1
3860,0,1,0,29,14,9,36,0,9,0,0,15,?,cluster1
3861,0,1,0,28,12,9,35,0,9,0,0,15,?,cluster1
3862,0,1,0,30,14,9,37,0,9,0,0,16,?,cluster1
3863,0,1,0,27,12,9,34,0,9,0,0,14,?,cluster1
3864,0,1,0,29,14,9,36,0,9,0,0,15,?,cluster1
3865,0,1,0,27,12,9,34,0,9,0,0,14,?,cluster1
3866,0,1,0,29,14,9,36,0,9,0,0,15,?,cluster1
3867,0,1,0,26,12,9,33,0,9,0,0,13,?,cluster1
3868,0,1,0,28,14,9,35,0,9,0,0,14,?,cluster1
3869,0,1,0,30,12,9,37,0,9,0,0,17,?,cluster1
3870,0,1,0,32,14,9,39,0,9,0,0,18,?,cluster1
3871,0,1,0,29,12,9,36,0,9,0,0,16,?,cluster1
3872,0,1,0,31,14,9,38,0,9,0,0,17,?,cluster1
3873,0,1,0,29,12,9,36,0,9,0,0,16,?,cluster1
3874,0,1,0,31,14,9,38,0,9,0,0,17,?,cluster1
3875,0,1,0,28,12,9,35,0,9,0,0,15,?,cluster1
3876,0,1,0,30,14,9,37,0,9,0,0,16,?,cluster1
3877,0,1,0,29,12,9,36,0,9,0,0,16,?,cluster1
3878,0,1,0,31,14,9,38,0,9,0,0,17,?,cluster1
3879,0,1,0,28,12,9,35,0,9,0,0,15,?,cluster1
3880,0,1,0,30,14,9,37,0,9,0,0,16,?,cluster1
3881,0,1,0,28,12,9,35,0,9,0,0,15,?,cluster1
3882,0,1,0,30,14,9,37,0,9,0,0,16,?,cluster1
3883,0,1,0,27,12,9,34,0,9,0,0,14,?,cluster1
3884,0,1,0,29,14,9,36,0,9,0,0,15,?,cluster1
3885,0,1,0,29,12,9,36,0,9,0,0,16,?,cluster1
3886,0,1,0,31,14,9,38,0,9,0,0,17,?,cluster1
3887,0,1,0,28,12,9,35,0,9,0,0,15,?,cluster1
3888,0,1,0,30,14,9,37,0,9,0,0,16,?,cluster1
3889,0,1,0,28,12,9,35,0,9,0,0,15,?,cluster1
3890,0,1,0,30,14,9,37,0,9,0,0,16,?,cluster1
3891,0,1,0,27,12,9,34,0,9,0,0,14,?,cluster1
3892,0,1,0,29,14,9,36,0,9,0,0,15,?,cluster1
3893,0,1,0,28,12,9,35,0,9,0,0,15,?,cluster1
3894,0,1,0,30,14,9,37,0,9,0,0,16,?,cluster1
3895,0,1,0,27,12,9,34,0,9,0,0,14,?,cluster1
3896,0,1,0,29,14,9,36,0,9,0,0,15,?,cluster1
3897,0,1,0,27,12,9,34,0,9,0,0,14,?,cluster1
3898,0,1,0,29,14,9,36,0,9,0,0,15,?,cluster1
3899,0,1,0,26,12,9,33,0,9,0,0,13,?,cluster1
3900,0,1,0,28,14,9,35,0,9,0,0,14,?,cluster1
3901,0,1,0,29,12,9,36,0,9,0,0,16,?,cluster1
3902,0,1,0,31,14,9,38,0,9,0,0,17,?,cluster1
3903,0,1,0,28,12,9,35,0,9,0,0,15,?,cluster1
3904,0,1,0,30,14,9,37,0,9,0,0,16,?,cluster1
3905,0,1,0,28,12,9,35,0,9,0,0,15,?,cluster1
3906,0,1,0,30,14,9,37,0,9,0,0,16,?,cluster1
3907,0,1,0,27,12,9,34,0,9,0,0,14,?,cluster1
3908,0,1,0,29,14,9,36,0,9,0,0,15,?,cluster1
3909,0,1,0,28,12,9,35,0,9,0,0,15,?,cluster1
3910,0,1,0,30,14,9,37,0,9,0,0,16,?,cluster1
3911,0,1,0,27,12,9,34,0,9,0,0,14,?,cluster1
3912,0,1,0,29,14,9,36,0,9,0,0,15,?,cluster1
3913,0,1,0,27,12,9,34,0,9,0,0,14,?,cluster1
3914,0,1,0,29,14,9,36,0,9,0,0,15,?,cluster1
3915,0,1,0,26,12,9,33,0,9,0,0,13,?,cluster1
3916,0,1,0,28,14,9,35,0,9,0,0,14,?,cluster1
3917,0,1,0,28,12,9,35,0,9,0,0,15,?,cluster1
3918,0,1,0,30,14,9,37,0,9,0,0,16,?,cluster1
3919,0,1,0,27,12,9,34,0,9,0,0,14,?,cluster1
3920,0,1,0,29,14,9,36,0,9,0,0,15,?,cluster1
3921,0,1,0,27,12,9,34,0,9,0,0,14,?,cluster1
3922,0,1,0,29,14,9,36,0,9,0,0,15,?,cluster1
3923,0,1,0,26,12,9,33,0,9,0,0,13,?,cluster1
3924,0,1,0,28,14,9,35,0,9,0,0,14,?,cluster1
3925,0,1,0,27,12,9,34,0,9,0,0,14,?,cluster1
3926,0,1,0,29,14,9,36,0,9,0,0,15,?,cluster1
3927,0,1,0,26,12,9,33,0,9,0,0,13,?,cluster1
3928,0,1,0,28,14,9,35,0,9,0,0,14,?,cluster1
3929,0,1,0,26,12,9,33,0,9,0,0,13,?,cluster1
3930,0,1,0,28,14,9,35,0,9,0,0,14,?,cluster1
3931,0,1,0,25,12,9,32,0,9,0,0,12,?,cluster1
3932,0,1,0,27,14,9,34,0,9,0,0,13,?,cluster1
3933,0,1,0,30,12,9,37,0,9,0,0,17,?,cluster1
3934,0,1,0,32,14,9,39,0,9,0,0,18,?,cluster1
3935,0,1,0,29,12,9,36,0,9,0,0,16,?,cluster1
3936,0,1,0,31,14,9,38,0,9,0,0,17,?,cluster1
3937,0,1,0,29,12,9,36,0,9,0,0,16,?,cluster1
3938,0,1,0,31,14,9,38,0,9,0,0,17,?,cluster1
3939,0,1,0,28,12,9,35,0,9,0,0,15,?,cluster1
3940,0,1,0,30,14,9,37,0,9,0,0,16,?,cluster1
3941,0,1,0,29,12,9,36,0,9,0,0,16,?,cluster1
3942,0,1,0,31,14,9,38,0,9,0,0,17,?,cluster1
3943,0,1,0,28,12,9,35,0,9,0,0,15,?,cluster1
3944,0,1,0,30,14,9,37,0,9,0,0,16,?,cluster1
3945,0,1,0,28,12,9,35,0,9,0,0,15,?,cluster1
3946,0,1,0,30,14,9,37,0,9,0,0,16,?,cluster1
3947,0,1,0,27,12,9,34,0,9,0,0,14,?,cluster1
3948,0,1,0,29,14,9,36,0,9,0,0,15,?,cluster1
3949,0,1,0,29,12,9,36,0,9,0,0,16,?,cluster1
3950,0,1,0,31,14,9,38,0,9,0,0,17,?,cluster1
3951,0,1,0,28,12,9,35,0,9,0,0,15,?,cluster1
3952,0,1,0,30,14,9,37,0,9,0,0,16,?,cluster1
3953,0,1,0,28,12,9,35,0,9,0,0,15,?,cluster1
3954,0,1,0,30,14,9,37,0,9,0,0,16,?,cluster1
3955,0,1,0,27,12,9,34,0,9,0,0,14,?,cluster1
3956,0,1,0,29,14,9,36,0,9,0,0,15,?,cluster1
3957,0,1,0,28,12,9,35,0,9,0,0,15,?,cluster1
3958,0,1,0,30,14,9,37,0,9,0,0,16,?,cluster1
3959,0,1,0,27,12,9,34,0,9,0,0,14,?,cluster1
3960,0,1,0,29,14,9,36,0,9,0,0,15,?,cluster1
3961,0,1,0,27,12,9,34,0,9,0,0,14,?,cluster1
3962,0,1,0,29,14,9,36,0,9,0,0,15,?,cluster1
3963,0,1,0,26,12,9,33,0,9,0,0,13,?,cluster1
3964,0,1,0,28,14,9,35,0,9,0,0,14,?,cluster1
3965,0,1,0,29,12,9,36,0,9,0,0,16,?,cluster1
3966,0,1,0,31,14,9,38,0,9,0,0,17,?,cluster1
3967,0,1,0,28,12,9,35,0,9,0,0,15,?,cluster1
3968,0,1,0,30,14,9,37,0,9,0,0,16,?,cluster1
3969,0,1,0,28,12,9,35,0,9,0,0,15,?,cluster1
3970,0,1,0,30,14,9,37,0,9,0,0,16,?,cluster1
3971,0,1,0,27,12,9,34,0,9,0,0,14,?,cluster1
3972,0,1,0,29,14,9,36,0,9,0,0,15,?,cluster1
3973,0,1,0,28,12,9,35,0,9,0,0,15,?,cluster1
3974,0,1,0,30,14,9,37,0,9,0,0,16,?,cluster1
3975,0,1,0,27,12,9,34,0,9,0,0,14,?,cluster1
3976,0,1,0,29,14,9,36,0,9,0,0,15,?,cluster1
3977,0,1,0,27,12,9,34,0,9,0,0,14,?,cluster1
3978,0,1,0,29,14,9,36,0,9,0,0,15,?,cluster1
3979,0,1,0,26,12,9,33,0,9,0,0,13,?,cluster1
3980,0,1,0,28,14,9,35,0,9,0,0,14,?,cluster1
3981,0,1,0,28,12,9,35,0,9,0,0,15,?,cluster1
3982,0,1,0,30,14,9,37,0,9,0,0,16,?,cluster1
3983,0,1,0,27,12,9,34,0,9,0,0,14,?,cluster1
3984,0,1,0,29,14,9,36,0,9,0,0,15,?,cluster1
3985,0,1,0,27,12,9,34,0,9,0,0,14,?,cluster1
3986,0,1,0,29,14,9,36,0,9,0,0,15,?,cluster1
3987,0,1,0,26,12,9,33,0,9,0,0,13,?,cluster1
3988,0,1,0,28,14,9,35,0,9,0,0,14,?,cluster1
3989,0,1,0,27,12,9,34,0,9,0,0,14,?,cluster1
3990,0,1,0,29,14,9,36,0,9,0,0,15,?,cluster1
3991,0,1,0,26,12,9,33,0,9,0,0,13,?,cluster1
3992,0,1,0,28,14,9,35,0,9,0,0,14,?,cluster1
3993,0,1,0,26,12,9,33,0,9,0,0,13,?,cluster1
3994,0,1,0,28,14,9,35,0,9,0,0,14,?,cluster1
3995,0,1,0,25,12,9,32,0,9,0,0,12,?,cluster1
3996,0,1,0,27,14,9,34,0,9,0,0,13,?,cluster1
3997,0,1,0,29,12,9,36,0,9,0,0,16,?,cluster1
3998,0,1,0,31,14,9,38,0,9,0,0,17,?,cluster1
3999,0,1,0,28,12,9,35,0,9,0,0,15,?,cluster1
4000,0,1,0,30,14,9,37,0,9,0,0,16,?,cluster1
4001,0,1,0,28,12,9,35,0,9,0,0,15,?,cluster1
4002,0,1,0,30,14,9,37,0,9,0,0,16,?,cluster1
4003,0,1,0,27,12,9,34,0,9,0,0,14,?,cluster1
4004,0,1,0,29,14,9,36,0,9,0,0,15,?,cluster1
4005,0,1,0,28,12,9,35,0,9,0,0,15,?,cluster1
4006,0,1,0,30,14,9,37,0,9,0,0,16,?,cluster1
4007,0,1,0,27,12,9,34,0,9,0,0,14,?,cluster1
4008,0,1,0,29,14,9,36,0,9,0,0,15,?,cluster1
4009,0,1,0,27,12,9,34,0,9,0,0,14,?,cluster1
4010,0,1,0,29,14,9,36,0,9,0,0,15,?,cluster1
4011,0,1,0,26,12,9,33,0,9,0,0,13,?,cluster1
4012,0,1,0,28,14,9,35,0,9,0,0,14,?,cluster1
4013,0,1,0,28,12,9,35,0,9,0,0,15,?,cluster1
4014,0,1,0,30,14,9,37,0,9,0,0,16,?,cluster1
4015,0,1,0,27,12,9,34,0,9,0,0,14,?,cluster1
4016,0,1,0,29,14,9,36,0,9,0,0,15,?,cluster1
4017,0,1,0,27,12,9,34,0,9,0,0,14,?,cluster1
4018,0,1,0,29,14,9,36,0,9,0,0,15,?,cluster1
4019,0,1,0,26,12,9,33,0,9,0,0,13,?,cluster1
4020,0,1,0,28,14,9,35,0,9,0,0,14,?,cluster1
4021,0,1,0,27,12,9,34,0,9,0,0,14,?,cluster1
4022,0,1,0,29,14,9,36,0,9,0,0,15,?,cluster1
4023,0,1,0,26,12,9,33,0,9,0,0,13,?,cluster1
4024,0,1,0,28,14,9,35,0,9,0,0,14,?,cluster1
4025,0,1,0,26,12,9,33,0,9,0,0,13,?,cluster1
4026,0,1,0,28,14,9,35,0,9,0,0,14,?,cluster1
4027,0,1,0,25,12,9,32,0,9,0,0,12,?,cluster1
