@relation training_50.arff

@attribute THROWS numeric
@attribute GOTO numeric
@attribute STATEMENTS numeric
@attribute INVOCATIONS numeric
@attribute ASSIGNMENTS numeric
@attribute LOCALS numeric
@attribute IF numeric
@attribute DEREFERNCES numeric
@attribute FIELDS_WRITTEN numeric
@attribute FIELDS numeric
@attribute NEW numeric
@attribute EQUAL numeric
@attribute class {hot,cold}

@data
0,26,167,78,110,279,22,22,8,18,18,16,?
0,28,171,80,111,284,23,22,8,18,18,17,?
0,25,165,77,109,276,21,22,8,18,18,16,?
0,26,168,79,110,281,22,22,8,18,18,16,?
0,23,162,76,108,273,20,22,8,18,18,15,?
0,25,166,78,109,278,21,22,8,18,18,16,?
0,22,160,75,107,270,19,22,8,18,18,15,?
0,28,171,80,112,285,24,22,8,18,18,16,?
0,25,165,77,110,277,22,22,8,18,18,15,?
0,27,169,79,111,282,23,22,8,18,18,16,?
0,24,163,76,109,274,21,22,8,18,18,15,?
0,25,166,78,110,279,22,22,8,18,18,15,?
0,22,160,75,108,271,20,22,8,18,18,14,?
0,24,164,77,109,276,21,22,8,18,18,15,?
0,21,158,74,107,268,19,22,8,18,18,14,?
0,18,133,60,94,227,16,20,8,17,14,12,?
0,26,167,78,110,279,22,22,8,18,18,16,?
0,23,161,75,108,271,20,22,8,18,18,15,?
0,25,165,77,109,276,21,22,8,18,18,16,?
0,22,159,74,107,268,19,22,8,18,18,15,?
0,23,162,76,108,273,20,22,8,18,18,15,?
0,20,156,73,106,265,18,22,8,18,18,14,?
0,22,160,75,107,270,19,22,8,18,18,15,?
0,19,154,72,105,262,17,22,8,18,18,14,?
0,29,174,82,113,290,25,22,8,18,18,16,?
0,26,168,79,111,282,23,22,8,18,18,15,?
0,28,172,81,112,287,24,22,8,18,18,16,?
0,25,166,78,110,279,22,22,8,18,18,15,?
0,26,169,80,111,284,23,22,8,18,18,15,?
0,23,163,77,109,276,21,22,8,18,18,14,?
0,25,167,79,110,281,22,22,8,18,18,15,?
0,22,161,76,108,273,20,22,8,18,18,14,?
0,19,136,62,95,232,17,20,8,17,14,12,?
0,27,170,80,111,284,23,22,8,18,18,16,?
0,24,164,77,109,276,21,22,8,18,18,15,?
0,26,168,79,110,281,22,22,8,18,18,16,?
0,23,162,76,108,273,20,22,8,18,18,15,?
0,24,165,78,109,278,21,22,8,18,18,15,?
0,21,159,75,107,270,19,22,8,18,18,14,?
0,23,163,77,108,275,20,22,8,18,18,15,?
0,20,157,74,106,267,18,22,8,18,18,14,?
0,26,168,79,111,282,23,22,8,18,18,15,?
0,23,162,76,109,274,21,22,8,18,18,14,?
0,25,166,78,110,279,22,22,8,18,18,15,?
0,22,160,75,108,271,20,22,8,18,18,14,?
0,23,163,77,109,276,21,22,8,18,18,14,?
0,20,157,74,107,268,19,22,8,18,18,13,?
0,22,161,76,108,273,20,22,8,18,18,14,?
0,19,155,73,106,265,18,22,8,18,18,13,?
0,16,130,59,93,224,15,20,8,17,14,11,?
0,24,164,77,109,276,21,22,8,18,18,15,?
0,21,158,74,107,268,19,22,8,18,18,14,?
0,23,162,76,108,273,20,22,8,18,18,15,?
0,20,156,73,106,265,18,22,8,18,18,14,?
0,21,159,75,107,270,19,22,8,18,18,14,?
0,18,153,72,105,262,17,22,8,18,18,13,?
0,20,157,74,106,267,18,22,8,18,18,14,?
0,17,151,71,104,259,16,22,8,18,18,13,?
0,28,172,81,112,287,24,22,8,18,18,16,?
0,25,166,78,110,279,22,22,8,18,18,15,?
0,27,170,80,111,284,23,22,8,18,18,16,?
0,24,164,77,109,276,21,22,8,18,18,15,?
0,25,167,79,110,281,22,22,8,18,18,15,?
0,22,161,76,108,273,20,22,8,18,18,14,?
0,24,165,78,109,278,21,22,8,18,18,15,?
0,21,159,75,107,270,19,22,8,18,18,14,?
0,18,134,61,94,229,16,20,8,17,14,12,?
0,26,168,79,110,281,22,22,8,18,18,16,?
0,23,162,76,108,273,20,22,8,18,18,15,?
0,25,166,78,109,278,21,22,8,18,18,16,?
0,22,160,75,107,270,19,22,8,18,18,15,?
0,23,163,77,108,275,20,22,8,18,18,15,?
0,20,157,74,106,267,18,22,8,18,18,14,?
0,22,161,76,107,272,19,22,8,18,18,15,?
0,19,155,73,105,264,17,22,8,18,18,14,?
0,25,166,78,110,279,22,22,8,18,18,15,?
0,22,160,75,108,271,20,22,8,18,18,14,?
0,24,164,77,109,276,21,22,8,18,18,15,?
0,21,158,74,107,268,19,22,8,18,18,14,?
0,22,161,76,108,273,20,22,8,18,18,14,?
0,19,155,73,106,265,18,22,8,18,18,13,?
0,21,159,75,107,270,19,22,8,18,18,14,?
0,18,153,72,105,262,17,22,8,18,18,13,?
0,15,128,58,92,221,14,20,8,17,14,11,?
0,23,162,76,108,273,20,22,8,18,18,15,?
0,20,156,73,106,265,18,22,8,18,18,14,?
0,22,160,75,107,270,19,22,8,18,18,15,?
0,19,154,72,105,262,17,22,8,18,18,14,?
0,20,157,74,106,267,18,22,8,18,18,14,?
0,17,151,71,104,259,16,22,8,18,18,13,?
0,19,155,73,105,264,17,22,8,18,18,14,?
0,16,149,70,103,256,15,22,8,18,18,13,?
0,32,173,80,109,280,27,21,7,17,18,17,?
0,29,167,77,107,272,25,21,7,17,18,16,?
0,31,171,79,108,277,26,21,7,17,18,17,?
0,28,165,76,106,269,24,21,7,17,18,16,?
0,29,168,78,107,274,25,21,7,17,18,16,?
0,26,162,75,105,266,23,21,7,17,18,15,?
0,28,166,77,106,271,24,21,7,17,18,16,?
0,25,160,74,104,263,22,21,7,17,18,15,?
0,22,135,60,91,222,19,19,7,16,14,13,?
0,30,169,78,107,274,25,21,7,17,18,17,?
0,27,163,75,105,266,23,21,7,17,18,16,?
0,29,167,77,106,271,24,21,7,17,18,17,?
0,26,161,74,104,263,22,21,7,17,18,16,?
0,27,164,76,105,268,23,21,7,17,18,16,?
0,24,158,73,103,260,21,21,7,17,18,15,?
0,26,162,75,104,265,22,21,7,17,18,16,?
0,23,156,72,102,257,20,21,7,17,18,15,?
0,29,167,77,107,272,25,21,7,17,18,16,?
0,26,161,74,105,264,23,21,7,17,18,15,?
0,28,165,76,106,269,24,21,7,17,18,16,?
0,25,159,73,104,261,22,21,7,17,18,15,?
0,26,162,75,105,266,23,21,7,17,18,15,?
0,23,156,72,103,258,21,21,7,17,18,14,?
0,25,160,74,104,263,22,21,7,17,18,15,?
0,22,154,71,102,255,20,21,7,17,18,14,?
0,19,129,57,89,214,17,19,7,16,14,12,?
0,27,163,75,105,266,23,21,7,17,18,16,?
0,24,157,72,103,258,21,21,7,17,18,15,?
0,26,161,74,104,263,22,21,7,17,18,16,?
0,23,155,71,102,255,20,21,7,17,18,15,?
0,24,158,73,103,260,21,21,7,17,18,15,?
0,21,152,70,101,252,19,21,7,17,18,14,?
0,23,156,72,102,257,20,21,7,17,18,15,?
0,20,150,69,100,249,18,21,7,17,18,14,?
0,31,171,79,108,277,26,21,7,17,18,17,?
0,28,165,76,106,269,24,21,7,17,18,16,?
0,30,169,78,107,274,25,21,7,17,18,17,?
0,27,163,75,105,266,23,21,7,17,18,16,?
0,28,166,77,106,271,24,21,7,17,18,16,?
0,25,160,74,104,263,22,21,7,17,18,15,?
0,27,164,76,105,268,23,21,7,17,18,16,?
0,24,158,73,103,260,21,21,7,17,18,15,?
0,21,133,59,90,219,18,19,7,16,14,13,?
0,29,167,77,106,271,24,21,7,17,18,17,?
0,26,161,74,104,263,22,21,7,17,18,16,?
0,28,165,76,105,268,23,21,7,17,18,17,?
0,25,159,73,103,260,21,21,7,17,18,16,?
0,26,162,75,104,265,22,21,7,17,18,16,?
0,23,156,72,102,257,20,21,7,17,18,15,?
0,25,160,74,103,262,21,21,7,17,18,16,?
0,22,154,71,101,254,19,21,7,17,18,15,?
0,28,165,76,106,269,24,21,7,17,18,16,?
0,25,159,73,104,261,22,21,7,17,18,15,?
0,27,163,75,105,266,23,21,7,17,18,16,?
0,24,157,72,103,258,21,21,7,17,18,15,?
0,25,160,74,104,263,22,21,7,17,18,15,?
0,22,154,71,102,255,20,21,7,17,18,14,?
0,24,158,73,103,260,21,21,7,17,18,15,?
0,21,152,70,101,252,19,21,7,17,18,14,?
0,18,127,56,88,211,16,19,7,16,14,12,?
0,26,161,74,104,263,22,21,7,17,18,16,?
0,23,155,71,102,255,20,21,7,17,18,15,?
0,25,159,73,103,260,21,21,7,17,18,16,?
0,22,153,70,101,252,19,21,7,17,18,15,?
0,23,156,72,102,257,20,21,7,17,18,15,?
0,20,150,69,100,249,18,21,7,17,18,14,?
0,22,154,71,101,254,19,21,7,17,18,15,?
0,19,148,68,99,246,17,21,7,17,18,14,?
0,29,168,78,107,274,25,21,7,17,18,16,?
0,26,162,75,105,266,23,21,7,17,18,15,?
0,28,166,77,106,271,24,21,7,17,18,16,?
0,25,160,74,104,263,22,21,7,17,18,15,?
0,26,163,76,105,268,23,21,7,17,18,15,?
0,23,157,73,103,260,21,21,7,17,18,14,?
0,25,161,75,104,265,22,21,7,17,18,15,?
0,22,155,72,102,257,20,21,7,17,18,14,?
0,19,130,58,89,216,17,19,7,16,14,12,?
0,27,164,76,105,268,23,21,7,17,18,16,?
0,24,158,73,103,260,21,21,7,17,18,15,?
0,26,162,75,104,265,22,21,7,17,18,16,?
0,23,156,72,102,257,20,21,7,17,18,15,?
0,24,159,74,103,262,21,21,7,17,18,15,?
0,21,153,71,101,254,19,21,7,17,18,14,?
0,23,157,73,102,259,20,21,7,17,18,15,?
0,20,151,70,100,251,18,21,7,17,18,14,?
0,26,162,75,105,266,23,21,7,17,18,15,?
0,23,156,72,103,258,21,21,7,17,18,14,?
0,25,160,74,104,263,22,21,7,17,18,15,?
0,22,154,71,102,255,20,21,7,17,18,14,?
0,23,157,73,103,260,21,21,7,17,18,14,?
0,20,151,70,101,252,19,21,7,17,18,13,?
0,22,155,72,102,257,20,21,7,17,18,14,?
0,19,149,69,100,249,18,21,7,17,18,13,?
0,16,124,55,87,208,15,19,7,16,14,11,?
0,24,158,73,103,260,21,21,7,17,18,15,?
0,21,152,70,101,252,19,21,7,17,18,14,?
0,23,156,72,102,257,20,21,7,17,18,15,?
0,20,150,69,100,249,18,21,7,17,18,14,?
0,21,153,71,101,254,19,21,7,17,18,14,?
0,18,147,68,99,246,17,21,7,17,18,13,?
0,20,151,70,100,251,18,21,7,17,18,14,?
0,17,145,67,98,243,16,21,7,17,18,13,?
0,28,166,77,106,271,24,21,7,17,18,16,?
0,25,160,74,104,263,22,21,7,17,18,15,?
0,27,164,76,105,268,23,21,7,17,18,16,?
0,24,158,73,103,260,21,21,7,17,18,15,?
0,25,161,75,104,265,22,21,7,17,18,15,?
0,22,155,72,102,257,20,21,7,17,18,14,?
0,24,159,74,103,262,21,21,7,17,18,15,?
0,21,153,71,101,254,19,21,7,17,18,14,?
0,18,128,57,88,213,16,19,7,16,14,12,?
0,26,162,75,104,265,22,21,7,17,18,16,?
0,23,156,72,102,257,20,21,7,17,18,15,?
0,25,160,74,103,262,21,21,7,17,18,16,?
0,22,154,71,101,254,19,21,7,17,18,15,?
0,23,157,73,102,259,20,21,7,17,18,15,?
0,20,151,70,100,251,18,21,7,17,18,14,?
0,22,155,72,101,256,19,21,7,17,18,15,?
0,19,149,69,99,248,17,21,7,17,18,14,?
0,25,160,74,104,263,22,21,7,17,18,15,?
0,22,154,71,102,255,20,21,7,17,18,14,?
0,24,158,73,103,260,21,21,7,17,18,15,?
0,21,152,70,101,252,19,21,7,17,18,14,?
0,22,155,72,102,257,20,21,7,17,18,14,?
0,19,149,69,100,249,18,21,7,17,18,13,?
0,21,153,71,101,254,19,21,7,17,18,14,?
0,18,147,68,99,246,17,21,7,17,18,13,?
0,15,122,54,86,205,14,19,7,16,14,11,?
0,23,156,72,102,257,20,21,7,17,18,15,?
0,20,150,69,100,249,18,21,7,17,18,14,?
0,22,154,71,101,254,19,21,7,17,18,15,?
0,19,148,68,99,246,17,21,7,17,18,14,?
0,20,151,70,100,251,18,21,7,17,18,14,?
0,17,145,67,98,243,16,21,7,17,18,13,?
0,19,149,69,99,248,17,21,7,17,18,14,?
0,16,143,66,97,240,15,21,7,17,18,13,?
0,32,173,80,109,280,27,21,7,17,18,17,?
0,29,167,77,107,272,25,21,7,17,18,16,?
0,31,171,79,108,277,26,21,7,17,18,17,?
0,28,165,76,106,269,24,21,7,17,18,16,?
0,29,168,78,107,274,25,21,7,17,18,16,?
0,26,162,75,105,266,23,21,7,17,18,15,?
0,28,166,77,106,271,24,21,7,17,18,16,?
0,25,160,74,104,263,22,21,7,17,18,15,?
0,22,135,60,91,222,19,19,7,16,14,13,?
0,30,169,78,107,274,25,21,7,17,18,17,?
0,27,163,75,105,266,23,21,7,17,18,16,?
0,29,167,77,106,271,24,21,7,17,18,17,?
0,26,161,74,104,263,22,21,7,17,18,16,?
0,27,164,76,105,268,23,21,7,17,18,16,?
0,24,158,73,103,260,21,21,7,17,18,15,?
0,26,162,75,104,265,22,21,7,17,18,16,?
0,23,156,72,102,257,20,21,7,17,18,15,?
0,29,167,77,107,272,25,21,7,17,18,16,?
0,26,161,74,105,264,23,21,7,17,18,15,?
0,28,165,76,106,269,24,21,7,17,18,16,?
0,25,159,73,104,261,22,21,7,17,18,15,?
0,26,162,75,105,266,23,21,7,17,18,15,?
0,23,156,72,103,258,21,21,7,17,18,14,?
0,25,160,74,104,263,22,21,7,17,18,15,?
0,22,154,71,102,255,20,21,7,17,18,14,?
0,19,129,57,89,214,17,19,7,16,14,12,?
0,27,163,75,105,266,23,21,7,17,18,16,?
0,24,157,72,103,258,21,21,7,17,18,15,?
0,26,161,74,104,263,22,21,7,17,18,16,?
0,23,155,71,102,255,20,21,7,17,18,15,?
0,24,158,73,103,260,21,21,7,17,18,15,?
0,21,152,70,101,252,19,21,7,17,18,14,?
0,23,156,72,102,257,20,21,7,17,18,15,?
0,20,150,69,100,249,18,21,7,17,18,14,?
0,31,171,79,108,277,26,21,7,17,18,17,?
0,28,165,76,106,269,24,21,7,17,18,16,?
0,30,169,78,107,274,25,21,7,17,18,17,?
0,27,163,75,105,266,23,21,7,17,18,16,?
0,28,166,77,106,271,24,21,7,17,18,16,?
0,25,160,74,104,263,22,21,7,17,18,15,?
0,27,164,76,105,268,23,21,7,17,18,16,?
0,24,158,73,103,260,21,21,7,17,18,15,?
0,21,133,59,90,219,18,19,7,16,14,13,?
0,29,167,77,106,271,24,21,7,17,18,17,?
0,26,161,74,104,263,22,21,7,17,18,16,?
0,28,165,76,105,268,23,21,7,17,18,17,?
0,25,159,73,103,260,21,21,7,17,18,16,?
0,26,162,75,104,265,22,21,7,17,18,16,?
0,23,156,72,102,257,20,21,7,17,18,15,?
0,25,160,74,103,262,21,21,7,17,18,16,?
0,22,154,71,101,254,19,21,7,17,18,15,?
0,28,165,76,106,269,24,21,7,17,18,16,?
0,25,159,73,104,261,22,21,7,17,18,15,?
0,27,163,75,105,266,23,21,7,17,18,16,?
0,24,157,72,103,258,21,21,7,17,18,15,?
0,25,160,74,104,263,22,21,7,17,18,15,?
0,22,154,71,102,255,20,21,7,17,18,14,?
0,24,158,73,103,260,21,21,7,17,18,15,?
0,21,152,70,101,252,19,21,7,17,18,14,?
0,18,127,56,88,211,16,19,7,16,14,12,?
0,26,161,74,104,263,22,21,7,17,18,16,?
0,23,155,71,102,255,20,21,7,17,18,15,?
0,25,159,73,103,260,21,21,7,17,18,16,?
0,22,153,70,101,252,19,21,7,17,18,15,?
0,23,156,72,102,257,20,21,7,17,18,15,?
0,20,150,69,100,249,18,21,7,17,18,14,?
0,22,154,71,101,254,19,21,7,17,18,15,?
0,19,148,68,99,246,17,21,7,17,18,14,?
0,29,168,78,107,274,25,21,7,17,18,16,?
0,26,162,75,105,266,23,21,7,17,18,15,?
0,28,166,77,106,271,24,21,7,17,18,16,?
0,25,160,74,104,263,22,21,7,17,18,15,?
0,26,163,76,105,268,23,21,7,17,18,15,?
0,23,157,73,103,260,21,21,7,17,18,14,?
0,25,161,75,104,265,22,21,7,17,18,15,?
0,22,155,72,102,257,20,21,7,17,18,14,?
0,19,130,58,89,216,17,19,7,16,14,12,?
0,27,164,76,105,268,23,21,7,17,18,16,?
0,24,158,73,103,260,21,21,7,17,18,15,?
0,26,162,75,104,265,22,21,7,17,18,16,?
0,23,156,72,102,257,20,21,7,17,18,15,?
0,24,159,74,103,262,21,21,7,17,18,15,?
0,21,153,71,101,254,19,21,7,17,18,14,?
0,23,157,73,102,259,20,21,7,17,18,15,?
0,20,151,70,100,251,18,21,7,17,18,14,?
0,26,162,75,105,266,23,21,7,17,18,15,?
0,23,156,72,103,258,21,21,7,17,18,14,?
0,25,160,74,104,263,22,21,7,17,18,15,?
0,22,154,71,102,255,20,21,7,17,18,14,?
0,23,157,73,103,260,21,21,7,17,18,14,?
0,20,151,70,101,252,19,21,7,17,18,13,?
0,22,155,72,102,257,20,21,7,17,18,14,?
0,19,149,69,100,249,18,21,7,17,18,13,?
0,16,124,55,87,208,15,19,7,16,14,11,?
0,24,158,73,103,260,21,21,7,17,18,15,?
0,21,152,70,101,252,19,21,7,17,18,14,?
0,23,156,72,102,257,20,21,7,17,18,15,?
0,20,150,69,100,249,18,21,7,17,18,14,?
0,21,153,71,101,254,19,21,7,17,18,14,?
0,18,147,68,99,246,17,21,7,17,18,13,?
0,20,151,70,100,251,18,21,7,17,18,14,?
0,17,145,67,98,243,16,21,7,17,18,13,?
0,28,166,77,106,271,24,21,7,17,18,16,?
0,25,160,74,104,263,22,21,7,17,18,15,?
0,27,164,76,105,268,23,21,7,17,18,16,?
0,24,158,73,103,260,21,21,7,17,18,15,?
0,25,161,75,104,265,22,21,7,17,18,15,?
0,22,155,72,102,257,20,21,7,17,18,14,?
0,24,159,74,103,262,21,21,7,17,18,15,?
0,21,153,71,101,254,19,21,7,17,18,14,?
0,18,128,57,88,213,16,19,7,16,14,12,?
0,26,162,75,104,265,22,21,7,17,18,16,?
0,23,156,72,102,257,20,21,7,17,18,15,?
0,25,160,74,103,262,21,21,7,17,18,16,?
0,22,154,71,101,254,19,21,7,17,18,15,?
0,23,157,73,102,259,20,21,7,17,18,15,?
0,20,151,70,100,251,18,21,7,17,18,14,?
0,22,155,72,101,256,19,21,7,17,18,15,?
0,19,149,69,99,248,17,21,7,17,18,14,?
0,25,160,74,104,263,22,21,7,17,18,15,?
0,22,154,71,102,255,20,21,7,17,18,14,?
0,24,158,73,103,260,21,21,7,17,18,15,?
0,21,152,70,101,252,19,21,7,17,18,14,?
0,22,155,72,102,257,20,21,7,17,18,14,?
0,19,149,69,100,249,18,21,7,17,18,13,?
0,21,153,71,101,254,19,21,7,17,18,14,?
0,18,147,68,99,246,17,21,7,17,18,13,?
0,15,122,54,86,205,14,19,7,16,14,11,?
0,23,156,72,102,257,20,21,7,17,18,15,?
0,20,150,69,100,249,18,21,7,17,18,14,?
0,22,154,71,101,254,19,21,7,17,18,15,?
0,19,148,68,99,246,17,21,7,17,18,14,?
0,20,151,70,100,251,18,21,7,17,18,14,?
0,17,145,67,98,243,16,21,7,17,18,13,?
0,19,149,69,99,248,17,21,7,17,18,14,?
0,16,143,66,97,240,15,21,7,17,18,13,?
0,32,167,76,103,264,27,20,6,16,18,17,?
0,29,161,73,101,256,25,20,6,16,18,16,?
0,31,165,75,102,261,26,20,6,16,18,17,?
0,28,159,72,100,253,24,20,6,16,18,16,?
0,29,162,74,101,258,25,20,6,16,18,16,?
0,26,156,71,99,250,23,20,6,16,18,15,?
0,28,160,73,100,255,24,20,6,16,18,16,?
0,25,154,70,98,247,22,20,6,16,18,15,?
0,22,129,56,85,206,19,18,6,15,14,13,?
0,30,163,74,101,258,25,20,6,16,18,17,?
0,27,157,71,99,250,23,20,6,16,18,16,?
0,29,161,73,100,255,24,20,6,16,18,17,?
0,26,155,70,98,247,22,20,6,16,18,16,?
0,27,158,72,99,252,23,20,6,16,18,16,?
0,24,152,69,97,244,21,20,6,16,18,15,?
0,26,156,71,98,249,22,20,6,16,18,16,?
0,23,150,68,96,241,20,20,6,16,18,15,?
0,29,161,73,101,256,25,20,6,16,18,16,?
0,26,155,70,99,248,23,20,6,16,18,15,?
0,28,159,72,100,253,24,20,6,16,18,16,?
0,25,153,69,98,245,22,20,6,16,18,15,?
0,26,156,71,99,250,23,20,6,16,18,15,?
0,23,150,68,97,242,21,20,6,16,18,14,?
0,25,154,70,98,247,22,20,6,16,18,15,?
0,22,148,67,96,239,20,20,6,16,18,14,?
0,19,123,53,83,198,17,18,6,15,14,12,?
0,27,157,71,99,250,23,20,6,16,18,16,?
0,24,151,68,97,242,21,20,6,16,18,15,?
0,26,155,70,98,247,22,20,6,16,18,16,?
0,23,149,67,96,239,20,20,6,16,18,15,?
0,24,152,69,97,244,21,20,6,16,18,15,?
0,21,146,66,95,236,19,20,6,16,18,14,?
0,23,150,68,96,241,20,20,6,16,18,15,?
0,20,144,65,94,233,18,20,6,16,18,14,?
0,31,165,75,102,261,26,20,6,16,18,17,?
0,28,159,72,100,253,24,20,6,16,18,16,?
0,30,163,74,101,258,25,20,6,16,18,17,?
0,27,157,71,99,250,23,20,6,16,18,16,?
0,28,160,73,100,255,24,20,6,16,18,16,?
0,25,154,70,98,247,22,20,6,16,18,15,?
0,27,158,72,99,252,23,20,6,16,18,16,?
0,24,152,69,97,244,21,20,6,16,18,15,?
0,21,127,55,84,203,18,18,6,15,14,13,?
0,29,161,73,100,255,24,20,6,16,18,17,?
0,26,155,70,98,247,22,20,6,16,18,16,?
0,28,159,72,99,252,23,20,6,16,18,17,?
0,25,153,69,97,244,21,20,6,16,18,16,?
0,26,156,71,98,249,22,20,6,16,18,16,?
0,23,150,68,96,241,20,20,6,16,18,15,?
0,25,154,70,97,246,21,20,6,16,18,16,?
0,22,148,67,95,238,19,20,6,16,18,15,?
0,28,159,72,100,253,24,20,6,16,18,16,?
0,25,153,69,98,245,22,20,6,16,18,15,?
0,27,157,71,99,250,23,20,6,16,18,16,?
0,24,151,68,97,242,21,20,6,16,18,15,?
0,25,154,70,98,247,22,20,6,16,18,15,?
0,22,148,67,96,239,20,20,6,16,18,14,?
0,24,152,69,97,244,21,20,6,16,18,15,?
0,21,146,66,95,236,19,20,6,16,18,14,?
0,18,121,52,82,195,16,18,6,15,14,12,?
0,26,155,70,98,247,22,20,6,16,18,16,?
0,23,149,67,96,239,20,20,6,16,18,15,?
0,25,153,69,97,244,21,20,6,16,18,16,?
0,22,147,66,95,236,19,20,6,16,18,15,?
0,23,150,68,96,241,20,20,6,16,18,15,?
0,20,144,65,94,233,18,20,6,16,18,14,?
0,22,148,67,95,238,19,20,6,16,18,15,?
0,19,142,64,93,230,17,20,6,16,18,14,?
0,29,162,74,101,258,25,20,6,16,18,16,?
0,26,156,71,99,250,23,20,6,16,18,15,?
0,28,160,73,100,255,24,20,6,16,18,16,?
0,25,154,70,98,247,22,20,6,16,18,15,?
0,26,157,72,99,252,23,20,6,16,18,15,?
0,23,151,69,97,244,21,20,6,16,18,14,?
0,25,155,71,98,249,22,20,6,16,18,15,?
0,22,149,68,96,241,20,20,6,16,18,14,?
0,19,124,54,83,200,17,18,6,15,14,12,?
0,27,158,72,99,252,23,20,6,16,18,16,?
0,24,152,69,97,244,21,20,6,16,18,15,?
0,26,156,71,98,249,22,20,6,16,18,16,?
0,23,150,68,96,241,20,20,6,16,18,15,?
0,24,153,70,97,246,21,20,6,16,18,15,?
0,21,147,67,95,238,19,20,6,16,18,14,?
0,23,151,69,96,243,20,20,6,16,18,15,?
0,20,145,66,94,235,18,20,6,16,18,14,?
0,26,156,71,99,250,23,20,6,16,18,15,?
0,23,150,68,97,242,21,20,6,16,18,14,?
0,25,154,70,98,247,22,20,6,16,18,15,?
0,22,148,67,96,239,20,20,6,16,18,14,?
0,23,151,69,97,244,21,20,6,16,18,14,?
0,20,145,66,95,236,19,20,6,16,18,13,?
0,22,149,68,96,241,20,20,6,16,18,14,?
0,19,143,65,94,233,18,20,6,16,18,13,?
0,16,118,51,81,192,15,18,6,15,14,11,?
0,24,152,69,97,244,21,20,6,16,18,15,?
0,21,146,66,95,236,19,20,6,16,18,14,?
0,23,150,68,96,241,20,20,6,16,18,15,?
0,20,144,65,94,233,18,20,6,16,18,14,?
0,21,147,67,95,238,19,20,6,16,18,14,?
0,18,141,64,93,230,17,20,6,16,18,13,?
0,20,145,66,94,235,18,20,6,16,18,14,?
0,17,139,63,92,227,16,20,6,16,18,13,?
0,28,160,73,100,255,24,20,6,16,18,16,?
0,25,154,70,98,247,22,20,6,16,18,15,?
0,27,158,72,99,252,23,20,6,16,18,16,?
0,24,152,69,97,244,21,20,6,16,18,15,?
0,25,155,71,98,249,22,20,6,16,18,15,?
0,22,149,68,96,241,20,20,6,16,18,14,?
0,24,153,70,97,246,21,20,6,16,18,15,?
0,21,147,67,95,238,19,20,6,16,18,14,?
0,18,122,53,82,197,16,18,6,15,14,12,?
0,26,156,71,98,249,22,20,6,16,18,16,?
0,23,150,68,96,241,20,20,6,16,18,15,?
0,25,154,70,97,246,21,20,6,16,18,16,?
0,22,148,67,95,238,19,20,6,16,18,15,?
0,23,151,69,96,243,20,20,6,16,18,15,?
0,20,145,66,94,235,18,20,6,16,18,14,?
0,22,149,68,95,240,19,20,6,16,18,15,?
0,19,143,65,93,232,17,20,6,16,18,14,?
0,25,154,70,98,247,22,20,6,16,18,15,?
0,22,148,67,96,239,20,20,6,16,18,14,?
0,24,152,69,97,244,21,20,6,16,18,15,?
0,21,146,66,95,236,19,20,6,16,18,14,?
0,22,149,68,96,241,20,20,6,16,18,14,?
0,19,143,65,94,233,18,20,6,16,18,13,?
0,21,147,67,95,238,19,20,6,16,18,14,?
0,18,141,64,93,230,17,20,6,16,18,13,?
0,15,116,50,80,189,14,18,6,15,14,11,?
0,23,150,68,96,241,20,20,6,16,18,15,?
0,20,144,65,94,233,18,20,6,16,18,14,?
0,22,148,67,95,238,19,20,6,16,18,15,?
0,19,142,64,93,230,17,20,6,16,18,14,?
0,20,145,66,94,235,18,20,6,16,18,14,?
0,17,139,63,92,227,16,20,6,16,18,13,?
0,19,143,65,93,232,17,20,6,16,18,14,?
0,16,137,62,91,224,15,20,6,16,18,13,?
0,32,173,80,109,280,27,21,7,17,18,17,?
0,29,167,77,107,272,25,21,7,17,18,16,?
0,31,171,79,108,277,26,21,7,17,18,17,?
0,28,165,76,106,269,24,21,7,17,18,16,?
0,29,168,78,107,274,25,21,7,17,18,16,?
0,26,162,75,105,266,23,21,7,17,18,15,?
0,28,166,77,106,271,24,21,7,17,18,16,?
0,25,160,74,104,263,22,21,7,17,18,15,?
0,22,135,60,91,222,19,19,7,16,14,13,?
0,30,169,78,107,274,25,21,7,17,18,17,?
0,27,163,75,105,266,23,21,7,17,18,16,?
0,29,167,77,106,271,24,21,7,17,18,17,?
0,26,161,74,104,263,22,21,7,17,18,16,?
0,27,164,76,105,268,23,21,7,17,18,16,?
0,24,158,73,103,260,21,21,7,17,18,15,?
0,26,162,75,104,265,22,21,7,17,18,16,?
0,23,156,72,102,257,20,21,7,17,18,15,?
0,29,167,77,107,272,25,21,7,17,18,16,?
0,26,161,74,105,264,23,21,7,17,18,15,?
0,28,165,76,106,269,24,21,7,17,18,16,?
0,25,159,73,104,261,22,21,7,17,18,15,?
0,26,162,75,105,266,23,21,7,17,18,15,?
0,23,156,72,103,258,21,21,7,17,18,14,?
0,25,160,74,104,263,22,21,7,17,18,15,?
0,22,154,71,102,255,20,21,7,17,18,14,?
0,19,129,57,89,214,17,19,7,16,14,12,?
0,27,163,75,105,266,23,21,7,17,18,16,?
0,24,157,72,103,258,21,21,7,17,18,15,?
0,26,161,74,104,263,22,21,7,17,18,16,?
0,23,155,71,102,255,20,21,7,17,18,15,?
